target_name,target_classification,s_ra,s_dec,calib_level,t_min,t_exptime,classification_id
INTFLAT,CALIBRATION-FLAT-FIELD,0.0,0.0,2,48698.1717294792,360.0,0
INTFLAT,CALIBRATION-FLAT-FIELD,0.0,0.0,2,48698.1786739236,360.0,0
VCC1192,GALAXY-ELLIPTICAL,187.3747212565,7.993624070374,3,52796.6337652778,750.0,5
VCC1192,GALAXY-ELLIPTICAL,187.3747212565,7.993624070374,3,52796.6145848032,90.0,5
VCC-1192,GALAXY-ELLIPTICAL-NUCLEUS,187.3761557132,7.992954073909,3,55963.9146679398,647.0,8
VCC-1192,GALAXY-ELLIPTICAL-NUCLEUS,187.3761557132,7.992954073909,3,55963.9773994213,946.0,8
VCC-1192,GALAXY-ELLIPTICAL-NUCLEUS,187.3761557132,7.992954073909,3,55964.1764853357,945.0,8
VCC-1192,GALAXY-ELLIPTICAL-NUCLEUS,187.3761557132,7.992954073909,3,55581.5956534375,647.0,8
VCC-1192,GALAXY-ELLIPTICAL-NUCLEUS,187.3761557132,7.992954073909,3,55581.6587782755,946.0,8
VCC-1192,GALAXY-ELLIPTICAL-NUCLEUS,187.3761557132,7.992954073909,3,55581.7253408565,945.0,8
VCC-1192,GALAXY-ELLIPTICAL-NUCLEUS,187.3761093149,7.992921481402,3,55963.9066008912,647.0,8
VCC-1192,GALAXY-ELLIPTICAL-NUCLEUS,187.3761093149,7.992921481402,3,55963.9658716435,946.0,8
VCC-1192,GALAXY-ELLIPTICAL-NUCLEUS,187.3761093149,7.992921481402,3,55964.1057790509,945.0,8
VCC-1192,GALAXY-ELLIPTICAL-NUCLEUS,187.3761093149,7.992921481402,3,55581.5875864236,647.0,8
VCC-1192,GALAXY-ELLIPTICAL-NUCLEUS,187.3761093149,7.992921481402,3,55581.647250463,946.0,8
VCC-1192,GALAXY-ELLIPTICAL-NUCLEUS,187.3761093149,7.992921481402,3,55581.7138245718,945.0,8
VCC-1192,GALAXY-ELLIPTICAL-NUCLEUS,187.3760629167,7.992888888889,3,55963.8985223727,648.0,8
VCC-1192,GALAXY-ELLIPTICAL-NUCLEUS,187.3760629167,7.992888888889,3,55963.9537420139,946.0,8
VCC-1192,GALAXY-ELLIPTICAL-NUCLEUS,187.3760629167,7.992888888889,3,55964.034066088,945.0,8
VCC-1192,GALAXY-ELLIPTICAL-NUCLEUS,187.3760629167,7.992888888889,2,55963.8950268171,30.0,8
VCC-1192,GALAXY-ELLIPTICAL-NUCLEUS,187.3760629167,7.992888888889,3,55581.5795075232,648.0,8
VCC-1192,GALAXY-ELLIPTICAL-NUCLEUS,187.3760629167,7.992888888889,3,55581.6351208333,946.0,8
VCC-1192,GALAXY-ELLIPTICAL-NUCLEUS,187.3760629167,7.992888888889,3,55581.701706794,945.0,8
VCC-1192,GALAXY-ELLIPTICAL-NUCLEUS,187.3760629167,7.992888888889,2,55581.5760123495,30.0,8
VCC1192,GALAXY-ELLIPTICAL,187.3758333333,7.992777777778,3,52796.6337653,750.0,5
