target_name,target_classification,s_ra,s_dec,calib_level,t_min,t_exptime,classification_id
NGC6333-POS2,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,259.7982180457,-18.51160996958,3,49794.7161696759,500.0,90
NGC7089,STELLAR-CLUSTER-GLOBULAR-CLUSTER,323.3625,-0.8233055555556,3,53841.51238305,1720.0,89
NGC7089,STELLAR-CLUSTER-GLOBULAR-CLUSTER,323.3625,-0.8233055555556,3,53841.64573935,1720.0,89
NGC7089,STELLAR-CLUSTER-GLOBULAR-CLUSTER,323.3625,-0.8233055555556,3,53841.51238305,3440.0,89
NGC-7089-M-2,STELLAR-CLUSTER-GLOBULAR-CLUSTER,323.3625833333,-0.82325,3,56583.10530774,1570.0,89
NGC-7089-M-2,STELLAR-CLUSTER-GLOBULAR-CLUSTER,323.3625833333,-0.82325,3,56583.09986811,626.0,89
NGC-7089-M-2,STELLAR-CLUSTER-GLOBULAR-CLUSTER,323.3625833333,-0.82325,3,56583.06846774,62.0,89
NGC-7089-M-2,STELLAR-CLUSTER-GLOBULAR-CLUSTER,323.3625833333,-0.82325,3,56583.09986811,2258.0,89
NGC-7089-M-2,STELLAR-CLUSTER-GLOBULAR-CLUSTER,323.3625833333,-0.82325,3,56533.47721649,1470.0,89
NGC-7089-M-2,STELLAR-CLUSTER-GLOBULAR-CLUSTER,323.3625833333,-0.82325,3,56533.47177649,626.0,89
NGC-7089-M-2,STELLAR-CLUSTER-GLOBULAR-CLUSTER,323.3625833333,-0.82325,3,56533.46912612,70.0,89
NGC-7089-M-2,STELLAR-CLUSTER-GLOBULAR-CLUSTER,323.3625833333,-0.82325,3,56533.47177649,2166.0,89
NGC-7089-M-2,STELLAR-CLUSTER-GLOBULAR-CLUSTER,323.3625833333,-0.82325,3,56518.65889403,1352.0,89
NGC-7089-M-2,STELLAR-CLUSTER-GLOBULAR-CLUSTER,323.3625833333,-0.82325,3,56518.6534544,626.0,89
NGC-7089-M-2,STELLAR-CLUSTER-GLOBULAR-CLUSTER,323.3625833333,-0.82325,3,56518.65089625,62.0,89
NGC-7089-M-2,STELLAR-CLUSTER-GLOBULAR-CLUSTER,323.3625833333,-0.82325,3,56518.6534544,2040.0,89
NGC7089,STELLAR-CLUSTER-GLOBULAR-CLUSTER,323.3625,-0.8233055555556,3,53841.51238305,1720.0,89
NGC7089,STELLAR-CLUSTER-GLOBULAR-CLUSTER,323.3625,-0.8233055555556,3,53841.64573935,3490.0,89
NGC-7089-M-2,STELLAR-CLUSTER-GLOBULAR-CLUSTER,323.3625833333,-0.82325,3,56518.65889403,4392.0,89
NGC-7089-M-2,STELLAR-CLUSTER-GLOBULAR-CLUSTER,323.3625833333,-0.82325,3,56518.6534544,1878.0,89
NGC-7089-M-2,STELLAR-CLUSTER-GLOBULAR-CLUSTER,323.3625833333,-0.82325,3,56518.65089625,194.0,89
NGC-7089-M-2,STELLAR-CLUSTER-GLOBULAR-CLUSTER,323.3645549004,-0.8219579938768,3,56583.0998681366,626.0,89
NGC-7089-M-2,STELLAR-CLUSTER-GLOBULAR-CLUSTER,323.363569117,-0.8226039970601,3,56583.1053077546,1570.0,89
NGC-7089-M-2,STELLAR-CLUSTER-GLOBULAR-CLUSTER,323.3608464667,-0.8229199744229,3,56533.4717765046,626.0,89
NGC-7089-M-2,STELLAR-CLUSTER-GLOBULAR-CLUSTER,323.3614254222,-0.8230299830326,3,56533.4772165162,1470.0,89
NGC-7089-M-2,STELLAR-CLUSTER-GLOBULAR-CLUSTER,323.3596885558,-0.8226999569514,3,56533.4691261227,70.0,89
NGC-7089-M-2,STELLAR-CLUSTER-GLOBULAR-CLUSTER,323.3639831515,-0.8253856442322,3,56518.6534543981,626.0,89
NGC-7089-M-2,STELLAR-CLUSTER-GLOBULAR-CLUSTER,323.3636601164,-0.8248928032992,3,56518.6588940162,1352.0,89
NGC7089,STELLAR-CLUSTER-GLOBULAR-CLUSTER,323.3652061717,-0.8249038962117,3,53841.5123830671,1720.0,89
NGC7089,STELLAR-CLUSTER-GLOBULAR-CLUSTER,323.3652061717,-0.8249038962117,3,53841.6457393519,1720.0,89
NGC7089,STELLAR-CLUSTER-GLOBULAR-CLUSTER,323.3667273611,-0.8225186333496,3,59473.2787433681,35.0,89
NGC7089,STELLAR-CLUSTER-GLOBULAR-CLUSTER,323.36258,-0.82325,3,59473.27874336,35.0,89
NGC7089,STELLAR-CLUSTER-GLOBULAR-CLUSTER,323.36258,-0.82325,3,59473.27874336,35.0,89
NGC-7089-M-2,STELLAR-CLUSTER-GLOBULAR-CLUSTER,323.3643061867,-0.8258784851389,3,56518.6508962616,62.0,89
NGC-7089-M-2,STELLAR-CLUSTER-GLOBULAR-CLUSTER,323.3655406835,-0.8213119904502,3,56583.0684677431,62.0,89
